,URL,Name
0,https://7news.com.au/,7news
1,https://71republic.com/,71-republic
2,http://www.9news.com.au/,9-news-australia
3,http://www.abc.es,abc-spain
4,https://www.theadvocates.org/,advocates-for-self-government
5,https://www.ac2news.com,against-crony-capitialism
6,http://english.ahram.org.eg/,ahram-online
7,https://www.al.com/,al-com-alabama-news
8,https://www.abqjournal.com/,albuquerque-journal
9,https://aleteia.org,aleteia
10,https://www.americanactionforum.org/,american-action-forum
11,https://americanaffairsjournal.org,american-affairs-journal
12,https://www.acsh.org,american-council-on-science-and-health
13,http://www.americanfirearms.org,american-firearms-institute
14,https://aier.org,american-institute-for-economic-research
15,http://www.americasquarterly.org/,americas-quarterly
16,http://angusreid.org,angus-reid-institute
17,https://www.antiwar.com,anti-war
18,https://www.arcamax.com/,arcamax
19,https://www.argusleader.com,argus-leader
20,http://www.arkansasonline.com/,arkansas-democrat-gazette
21,http://www.israelnationalnews.com/,arutz-sheva-israel-national-news
22,https://aawsat.com/english/,asharq-al-awsat-2
23,https://www.aninews.in,asian-news-international-ani
24,https://www.atlanticcouncil.org,atlantic-council
25,https://www.barrons.com,barrons
26,https://beinglibertarian.com/,being-libertarian
27,https://www.berlingske.dk/,berlingske
28,https://www.bild.de/,bild
29,https://billingsgazette.com/,billings-gazette
30,https://bipartisanpolicy.org,bipartisan-policy-center
31,https://www.bostonherald.com/,boston-herald
32,http://breakingdefense.com/,breaking-defense
33,https://thebreakthrough.org,breakthrough-institute
34,https://www.bt.dk/,b-t-denmark
35,http://www.batimes.com.ar,buenos-aires-times
36,https://www.businesslive.co.za,businesslive
37,https://calgaryherald.com,calgary-herald
38,https://californiaglobe.com/,california-globe
39,http://www.capoliticalreview.com/,california-political-review
40,http://campaignforliberty.org/,campaign-for-liberty
41,https://www.cjnews.com/,canadian-jewish-news-cjn
42,http://www.taxpayer.com/,canadian-taxpayers-federation
43,https://www.capitalismmagazine.com/,capitalism-magazine
44,https://www.cato.org/,cato-institute
45,https://www.ccn.com,ccn-markets-bias-rating
46,http://cftni.org/,center-for-the-national-interest
47,https://checkyourfact.com/,check-your-fact
48,https://www.chicagotribune.com/,chicago-tribune
49,http://www.christianitytoday.com/,christianity-today
50,http://gazette.com/,colorado-springs-gazette
51,http://www.columbiadailyherald.com/,columbia-daily-herald
52,https://www.dispatch.com/,columbus-dispatch
53,http://crfb.org/,committee-for-a-responsible-federal-budget
54,https://www.dailyherald.com/,daily-herald
55,https://www.mininggazette.com/,daily-mining-gazette
56,http://www.dailypress.com/,daily-press
57,https://www.dailyo.in,DailyO-bias-rating
58,http://www.dallasnews.com/,dallas-morning-news
59,https://www.volkskrant.nl/,de-volkskrant
60,https://www.deccanchronicle.com/,deccan-chronicle
61,https://denvergazette.com/,denver-gazette
62,https://www.deseret.com,deseret-news
63,http://www.desertsun.com/,desert-sun
64,https://www.detroitnews.com/,detroit-news
65,https://www.deutschland.de/,deutschland-de
66,https://www.diepresse.com/,die-presse
67,https://www.welt.de/,die-welt
68,https://www.downsizinggovernment.org,downsizing-the-federal-government
69,https://www.drudgereport.com/,drudge-report
70,https://www.edmontonexaminer.com/,edmonton-examiner
71,https://edmontonjournal.com,edmonton-journal
72,https://edmontonsun.com/,edmonton-sun
73,https://www.elmundo.es/,el-mundo
74,https://eppc.org/,ethics-public-policy-center-eppc
75,https://www.ekirikas.com/,ethnikos-kyrix
76,https://www.expressen.se/,expressen
77,http://www.faithfamilyamerica.com,faith-family-america
78,https://www.longwarjournal.org,fdds-long-war-journal
79,https://www.financialexpress.com/,financial-express
80,https://business.financialpost.com/,financial-post
81,https://www.firearmsnews.com,firearms-news
82,https://www.firstpost.com/,first-post
83,https://www.fitchratings.com/,fitch-ratings
84,https://www.fitsnews.com/,fitsnews
85,https://www.forbes.com,forbes
86,http://www.foreignpolicyi.org/,foreign-policy-initiative
87,https://www.fpri.org/,foreign-policy-research-institute
88,http://www.fbherald.com/,fort-bend-herald
89,https://www.star-telegram.com/,star-telegram
90,http://fortnightlyreview.co.uk/,fortnightly-review
91,http://fortune.com/,fortune-magazine
92,https://fee.org/,foundation-for-economic-education
